,label,text
2798,1,"RT @RT3NENBAUM: #MoonKnight spoilers
•
•
•
•
hottest marvel couple https://t.co/DKXx12wXb7"
2799,0,"RT @TheAnimatedBat: Ra's al Ghul: Well, are you man enough to face your better?

Batman: If you insist.

The Demon's Quest part 2 #BTAS htt…"
2800,0,Slappin the bookies around like… https://t.co/jqyMldmykA
2801,0,"RT @ilymanjirou: hi !! not new to #anitwt but i wanted to revive this account

-tokyo rev
-attack on titan
-demon slayer
-sk8
-bungo stray…"
2802,0,RT @seraphilms: *inhales*  FLOAT LIKE A BUTTERFLY STING LIKE A BEE MY NAME IS STEVEN WITH A V #MoonKnight https://t.co/qWVTBiVGwB
2803,0,"RT @NoraSim_21: #MoonKnight 
.
.
Marc Spector calling the love of his life baby and cradling her face🫠 https://t.co/0fuDulNnYi"
2804,1,"RT @marcdameron: #MoonKnight ep6 spoilers 
-
-
-
-
steven ""HIPPO!"" grant i am quite literally in love with you https://t.co/xwjcpryyvR"
2805,1,"RT @IukesguywaIker: #MoonKnight episode 6 spoilers
.
.
.
i believe in jake lockley supremacy https://t.co/L0iUb3JV9i"
2806,0,RT @asgardianangelx: EVERYONE SAY THANK YOU TAWERET FOR LAYLA’S SUIT!!🫡#MoonKnight https://t.co/s1VEvXBET4
2807,0,"089DD55E :Battle ID
I need backup!
Lvl 120 Avatar
https://t.co/nK6JRcutsL"
2808,1,"RT @poestardust: #MoonKnight SPOILERS
-
-
-
-
-
-
-
'i am still the God of the night sky!', he's so dramatic https://t.co/cnRBSsnab7"
2809,0,Moonknight was kinda… Midknight. 🥁
2810,0,RT @HaloSupport: Halo Support is working closely with the #HaloInfinite team to ensure that all Challenge issues are addressed. If you're s…
2811,0,"The #MoonKnight finally was disappointing as heck. It had some good bits but overall, disappointed and unsatisfied.… https://t.co/R5TMbntgmm"
2812,0,"RT @Manny_Rae: #MoonKnight
Jake Lockley two seconds after being introduced: https://t.co/WL72UWmlsC"
2813,0,"RT @NuzeroN: SEASON FINALE #MoonKnight 

Review
A Jaw dropping, mind-blowing and action packed gift for the senses takes place in this full…"
2814,0,I like most of the Batman beyond villains but there is a distinct lack of tragic or sympathetic villains they are m… https://t.co/SM14wHx5ow
2815,1,@BielMyBoy_ Mn se falou mais spoiler 😔
2816,0,"RT @meeb90: Me pretending the ending of #OzarkSeason4 didn't happen! #Ozark https://t.co/kAJpTlRDQj"""
2817,0,"best to ok: wandavision, moon knight, what if, falcon and the winter soldier, hawkeye, loki"
2818,0,"RT @HisIain: Detective Comics 276

#Batman https://t.co/2ZZocRGiGa"
2819,0,"@VoidOfRoses Also will always remember the dorm-wide LAN parties on Halo 4 in college. 100+ players, shit was insane 😂"
2820,0,"RT @gustianhe: that little switch flinch oscar isaac what a talented man you are
#MoonKnight https://t.co/M3CRxQKbJL"
2821,0,"RT @LENNIEC0N: #MoonKnight 
~
~
~
OF COURSE THEY LEAVE HIM FOR THE CREDITS https://t.co/APrzZq5BPg"
2822,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2823,0,"RT @ChaosMagik_: Wanda in.                                   Wanda in
Wandavision       Multiverse of Madness https://t.co/wn4npVLqlP"
2824,0,"RT @CanterMitch: @Reuters Sign the petition to remove @realamberheard from Aquaman 2 and hopefully cancel her forever

https://t.co/5Wulm5V…"
2825,0,RT @RawbertBeef: You have never felt the touch of a woman.
2826,0,RT @HausofHilton: Please watch Wandavision before watching Dr Strange
2827,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2828,0,"@abripdwa Halo will, it's a very sunny day, isn't it? Don't forget to have breakfast and drink water to keep your b… https://t.co/AAGCQpvJo1"
2829,0,RT @ornchid: meetings #MoonKnight https://t.co/yvnGfMw2Sg
2830,0,"RT @itsmukil: I didn't feel many emotions when Superman died in Batman v Superman, but I'd be lying if I said I didn't nearly bawl my eyes…"
2831,0,"1. Hawkeye
2. WandaVision
3. Loki
4. Moon Knight
5. Falcon and Winter Soldier
6. Have only seen the doctor strange… https://t.co/8lLPU5Qa2l"
2832,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2833,1,Moon Knight Directors Reveal How SPOILER Was There All Along https://t.co/A6518iJwyD https://t.co/SsJkwjUpah
2834,0,"RT @heonxkyun: i'm 
○ single
○ taken
● in love with this scene from #MoonKnight ep 6 https://t.co/gRKZCcpDmy"
2835,1,2 days away from the spoiler im itching to know what will happen to kokonui
2836,0,@AZ_Brittney I just think everything about @MarkHamill is just wonderful. A true delight. May the Fourth be with y’… https://t.co/bmL0VnPi5y
2837,0,PLS I LAUGHED OUT LOUD
2838,0,@MatchingBluVans spiderman: go down on my home
2839,1,"RT @LENNIEC0N: #moonknight spoilers
~
~
~
~
~
~
""you saved me"" 😭😭😭 https://t.co/lxHbWshluj"
2840,0,"RT @ChiNightPack: 💰HALO CREDIT GIVEAWAY 💰 

Halo Infinite Season 2 is here! The unofficial OFFICIAL NightPack SZN 🌃🐺! 

» Like this Tweet
»…"
2841,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
2842,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2843,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2844,0,"RT @MohamedDiab678: People who liked #MoonKnight please thank the writing team lead by the great @jerslater. 

 @beau_demayo, @BeckyKirsch,…"
2845,0,RT @backendoc: deepfakes are gettin too accurate this is scaryyy
2846,0,@josiesmultivers Yeah cuz they doing strange dirty. The whole reason he wasn't in wandavision was so we could focus… https://t.co/bgslYoQUon
2847,1,"RT @kaneralovebot: // moon knight spoilers 
-
-
-"
2848,0,RT @McQueenRH: have you never won a halo? comment your dream halo only right now! 🤍 https://t.co/b8aOcY4Mon
2849,0,"RT @danielw65350066: Does Marvel know that absolutely nothing they do with this character will ever top her dying?

Also not a fan of her g…"
2850,1,RT @NewRockstars: #MoonKnight finale spoilers without context https://t.co/u9BhoPo47J
2851,0,"RT @MoreTrailer: Wanda vs illuminati
Mr fantastic death 
Black bolt 
Captain Carter
Credit's: @elshupiomg_xd 

#DrStrangeMultiverseOfMadnes…"
2852,1,Moon Knight Directors Reveal How SPOILER Was There All Along https://t.co/rY6XsX59eD #MarvelStudios #JeremySlater… https://t.co/Z4P9LCzzA5
2853,0,Hello everyone! We are starting with some Halo Infinite! May try switching to something else.. not sure.. but let's… https://t.co/NnWXTBiqUx
2854,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2855,0,RT @cosgrave_w: Watching Amber Heard's testimony today and Fu€k me no wonder she needed him to get her Aquaman #JohnnyDeppVsAmberHeard #Dep…
2856,1,"RT @rogerxymoff: #MoonKnight EP06 spoiler ⚠️⚠️⚠️

the way the chara calls layla . . . . 

MRC : layla-
STV  : laylaa 🥺🥺
HRW: laayla ~
KSH…"
2857,1,"RT @LENNIEC0N: #moonknight spoilers
~
~
~
Y’know he’s trying his best to protect them https://t.co/T1C4DfJOXl"
2858,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2859,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
2860,1,"RT @JohnPatr1: Multiverse of Madness spoilers with no context

#MultiverseOfMadness
#Doctorstrange https://t.co/v2U7Z88ydh"
2861,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
2862,1,"RT @lunarspector: #MOONKNIGHT spoilers ‼️
.
.
.
.
.
the only thing that matters https://t.co/bFz45oGMWz"
2863,0,RT @MrNiceGuy513: #MoonKnight was fucking amazing. https://t.co/9AHhiQtCeR
2864,0,"10 Best Nature Documentaries, According to IMDb https://t.co/Izid2fQHti"
2865,1,"RT @seraphilms: #MoonKnight spoilers !
.
.
.
.
Shoutout to confident and happy steven grant, gotta be one of my fav genders https://t.co/vs…"
2866,0,"RT @marcvrse: mini-comic based on a willy wonka quote :) 

— #MoonKnight #fanart https://t.co/rTIqJjhzmt"
2867,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
2868,0,"@MCUPerfectGifs Moon Knight
WandaVision
Falcon and the Winter Soldier
Loki
What if…?
Hawkeye"
2869,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
2870,0,"RT @JJoshiiiiiiiiii: Jake is here!!!!!!
#MoonKnight https://t.co/K2ecu24ylX"
2871,1,RT @Muonsantweet: New hair 😬 (fake*** not spoiler ) https://t.co/9Ndin9weK9
2872,0,"RT @prattprattpratt: Tune in tomorrow! #JurassicWorldDominion 
@TODAYshow @FallonTonight @JurassicWorld @UniversalPics https://t.co/emy3scp…"
2873,0,RT @ornchid: meetings #MoonKnight https://t.co/yvnGfMw2Sg
2874,0,Man fuck all the Byrds at this point I ain’t even gone lie smfh my bitch Ruth did not deserve that 😭😭😭 #ozark
2875,0,RT @nacaomarveI: THE BEST. #MoonKnight https://t.co/uYunisN8vw
2876,0,THIS IS WHY REPRESENTATION IS SO IMPORTANT.
2877,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2878,0,If you’re NFT project isn’t working on 3d files for your avatar. Probably NGI.
2879,0,RT @ornchid: meetings #MoonKnight https://t.co/yvnGfMw2Sg
2880,0,"RT @st4bz_: i just think they're neat
#TheBadGuys https://t.co/qQXG5HCVJz"
2881,1,"@rioyeh1 🤣🤣🤣 big spoiler for me so, won't be a surprise anymore...
#มัดหัวใจยัยซุปตาร์
#gulfkanawut 
#ข่าวบันเทิง"
2882,0,RT @theMilkWay_: Snoop Dogg plays Halo Infinite Season 2 https://t.co/Xo1e5SBl0L
2883,0,"RT @MARVELMerch_: Hot Toys Doctor Strange in the Multiverse of Madness one-sixth scale Doctor Strange figure tease. More info to come. 

#D…"
2884,0,"RT @Kopter__: He lied.

@NintendoAmerica @Hideki_Naganuma @baldpolice @superman @songoku @gsmVoiD @dexterslab @lightningmcqueen @shakira @a…"
2885,0,"RT @vylkcrie: #MoonKnight

I don’t have any other way to express my feelings bout the finale https://t.co/HLpCDO9Gqt"
2886,0,"RT @paulruddskidney: #Moonknight
-
-
-
-
-
-
the way marc sacrificed eternal peace in the afterlife to see steven frozen in sand one last t…"
2887,0,Absolutely
2888,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
2889,1,"RT @hannibalz: #MoonKnight spoiler // 

steven grant, the heartthrob that you are &lt;3 https://t.co/CRrg1vUdno"
2890,1,RT @thegoonk1ng: Episode 6 spoilers no context #moonknight https://t.co/jAdQt34RvB
2891,0,"1. Loki
2. Wandavision 
3 Hawkeye
4. Moonknight / What If 
5. Falcon and the Winter Soldier"
2892,0,"Mission Zyno Alpha - Uncharted crossed with Hyper Light Drifter, but with the aesthetics of Star Trek."
2893,0,"RT @BingeWatchThis_: Which finale did you enjoy more? 

Re-Tweet for #MoonKnight, Like for #Hawkeye. https://t.co/IX0GvndDl4"
2894,0,HES BACK #MoonKnight #MoonKnightEp6 #MoonKnightFinale #moonknightfanart https://t.co/dEGM74jjsv
2895,0,"RT @SpiderManMovie: 20 years of Spidey has been leading to this! Check out the bonus 30-minute retrospective ALL ROADS LEAD TO NO WAY HOME,…"
2896,0,RT @seraphilms: EVERYDAY I WAKE UP THEN IS START TO BREAK UP LONELY AS A MAN WITHOUT LOVEEEEEEEEE #MoonKnight https://t.co/5Ig0TMzL1a
2897,0,tumblr showed up
2898,0,RT @chrisdadeviant: boom #MoonKnight https://t.co/8ggd181G4A
2899,0,RT @NewtonLunaire: HIPPO!!! #MoonKnight https://t.co/dSFnyXMK4M
2900,0,RT @Cheesemeister3k: Maybe they don’t get the Dr. Strange love.
2901,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2902,1,"RT @jeffreyatucker: Spoiler to Bill Gates book: he is pro-lockdown, though he cautions that it works best in countries ""where residents hav…"
2903,0,"I wish that @Microsoft/@Xbox would gut 343 and hire competent people to work on @Halo 

@HaloSupport @joestaten"
2904,0,RT @therealsupes: The #MoonKnight Finale had one of the best action sequences in the MCU.
2905,0,@mayolodraws I'm remembering the Air Temples from Avatar seeing the towers
2906,1,"RT @therealjeuz: Multiverse of Madness spoilers without context...

#MultiverseOfMadness 
#DoctorStrange
#ScarletWitch https://t.co/7hIxJDX…"
2907,0,RT @JurassicWorld: Tune in TOMORROW to see @prattprattpratt on the @TODAYshow and @FallonTonight talking all things #JurassicWorldDominion!…
2908,0,RT @BingeWatchThis_: The #MoonKnight finale blew us away! (Via: @SuperComicVerse) https://t.co/KmBuP5cgUT
2909,1,RT @BBU_BLACKPINK: WHAT SONG #JISOO? spoiler “the song is good”👀 @BLACKPINK
2910,0,The riddler after he gets absolutely railed by batman and can no longer walk cause he’s a white boy with no ass. https://t.co/tyaqyQkBsS
2911,0,"Batman has been useless this whole damn movie. 

This is embarrassing 😂"
2912,1,RT @ANormalPlank: Moon knight finale spoilers without any context #MoonKnightFinale #MoonKnight https://t.co/YEEvDHs3gd
2913,0,"RT @HypnoETH: 🚀 HaLo Labs NFT Giveaway 🚀

🚨MINT DATE: May 13th, 16:00 UTC🚨

🎁 MASSIVE GIVEAWAY 🎁

3 $SOL ($300) &amp; 25x WL Spots 🔥

Rules:
👉…"
2914,0,RT @McQueenRH: like here for the val 21 halo winner (hopefully you) ❤️
2915,1,"RT @VicGt88: #MoonKnight finale spoilers
.
.
.

Humans of the MCU seeing a giant crocodile beat the shit out of a giant chicken skeleton ht…"
2916,0,#MoonKnight finale threw me off a lil bit hut I can only hope everything gets cleared up in the next season
2917,0,"RT @vukavukkert: #spiderinnit #tommyinnitfanart 
(""YOU ARE THE SPIDERMAN... FROM YOUTUBE?"") https://t.co/1IERSTWpHw"
2918,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2919,0,RT @eevilynee: JAKE LOCKLEY SAID LATINO SUPREMACY #MoonKnight https://t.co/OpKVqWNrry
2920,1,"RT @TheGeekyPeep: Moon Knight finale spoilers 
•
•
•

Marc Spector: “If you want him dead, do it yourself”

Jake Lockley: 

#MoonKnight htt…"
2921,0,Wym farewell meeting??…y’all better come back with a season 2 😤😤😤 @Kevfeige
2922,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2923,0,RT @chrissvellx: the ending of #MoonKnight episode 6 be like: https://t.co/gQmR5EDs7w
2924,0,y’all so weird
2925,0,No but this was so mf cute 🥹😭
2926,0,RT @QualitylifePod1: @Mr_jayhill Nigga gotta be Batman mane: https://t.co/692c6Tkw1C
2927,0,"1. Moon Knight
2. TFATWS
3. Wandavision
4. Hawkeye
5. Loki
6. What If

i am right"
2928,0,"RT @MohamedDiab678: Since my daughter was 4, she wanted to straighten her hair. She never saw someone who looked like her in the media. Tod…"
2929,1,"RT @X0RC15T: moon knight ep 6 spoilers
.
.
.
made this as soon as i heard they freed jake lockely
#MoonKnight #MoonKnightEp6 #JakeLockley h…"
2930,0,RT @mknighthinker: 2nd season will be like #MoonKnight https://t.co/4nBSQinvGr
2931,0,"RT @luvhalba: Halloween halo 2019 giveaway! 

•follow me (@luvhalba) &amp; @kyanmamas  w 🔔
•like and rt 
•comment done 

Extras thread +50%! ht…"
2932,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2933,0,RT @seraphilms: EVERYDAY I WAKE UP THEN IS START TO BREAK UP LONELY AS A MAN WITHOUT LOVEEEEEEEEE #MoonKnight https://t.co/5Ig0TMzL1a
2934,0,RT @eevilynee: JAKE LOCKLEY SAID LATINO SUPREMACY #MoonKnight https://t.co/OpKVqWNrry
2935,0,"RT @STEVENWlTHAV: #MoonKnight

comic parallels; a thread.

     [episode 1]                  [episode 2] https://t.co/ptORI4njVh"
2936,0,"RT @MohamedDiab678: Thanks everyone who worked day and night on #MoonKnight for 2 years to make the best show they can. Thanks Marvel, Osca…"
2937,0,"RT @ComicBook: #Marvel officially releases new images from #MoonKnight finale ""Gods and Monsters"": 

https://t.co/16OIUVJUIA https://t.co/H…"
2938,0,RT @ForeverPRETTY__: still can’t believe Ozark ended the way it did😭
2939,0,They got Killer Mike on this show too?! #Ozark #OzarkSeason4
2940,1,"RT @ZenitsuStreams: God pls dont spoil @
#DoctorStrange #MultiverseOfMadness #Wanda https://t.co/UJYmar6kYb"
2941,0,RT @JigawattJack: Is this the strange doctor everyone seems excited about? #DoctorStrange #DrRobotnik #Robotnik #Sonic #SonicTheHedgehog #S…
2942,0,1. Moon Knight 2. Loki 3. TFATWS 4. WandaVision 5. What If 6. Hawkeye
2943,0,"""Why do you hate Cait Sith"" no one asked

I understand what they WANTED to do, have a group that has people from al… https://t.co/kCvYPbS0Fp"
2944,0,"RT @Falcated_: To celebrate Season 2 I’ll be giving away 5 codes for the @FaZeClan Season 2 Halo Infinite Bundle. Follow, Like, &amp; Retweet f…"
2945,0,"RT @MarvelStudios: This Wednesday, experience the epic season finale of Marvel Studios’ #MoonKnight, only on @DisneyPlus. https://t.co/oxug…"
2946,0,RT @captaincupkicks: Oscar you better sign that damn contract so we can get more of #MoonKnight forever I NEED to have more episodes after…
2947,1,"RT @ShyPal__: #Moonknight spoilers 
-
-
-
-
-
-
-
-
me at jake when he finally shows up at the last fuckign moment https://t.co/EuK1PRTTWM"
2948,0,Okay Layla and Taweret teaming up! #MoonKnight
2949,0,RT @WhoKnowsBrae: @QualitylifePod1 @Mr_jayhill and that that nigga batman inherited all that money 😂 not even his own
2950,0,@ddoubleooseven @TrinityTheTuck @POTUS the solution for Dems *is* people like Sinema and Manchin. they provide the… https://t.co/uhVpMZeiOC
2951,0,RT @saescentric: this is actually insane cause I never seen this type of energy for horrible abusive men
2952,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2953,0,moon knight gave me the same feeling wandavision did and now i’m sad all over again 🥲
2954,1,"RT @IukesguywaIker: #MoonKnight episode 6 spoilers
.
.
.
i believe in jake lockley supremacy https://t.co/L0iUb3JV9i"
2955,0,RT @kirawontmiss: Who tf is on his security team?? Batman?
2956,0,@SPIDERTHING_ it should be spiderman
2957,1,Cuomo could play spoiler if he mounts NY governor bid as independent: Emerson College Poll https://t.co/JxWSOBkGUf
2958,0,retweeting for the boys https://t.co/KWskDBNzyo
2959,0,"RT @batshaped: HELLO FROM HALO HEAD ✨#200✨

(this is part of an ongoing comic series! HFHH is an irreverent, allegorical comedy that explor…"
2960,1,RT @belovouz: #MoonKnight // spoilers https://t.co/sPBtRwlKDx
2961,1,"RT @leoisamortstan: #MoonKnight SPOILERS
_
_
_
_
_
_
_
_
_
_

""You...are the only real super power...I ever had."" STOP KILL ME NOW IM IN TE…"
2962,0,@PhoenixStar33 @ornchid i wish i saw more of layla as tawaret’s avatar but babies!!! and a beautiful drawing too!!
